calc_id,stock_code,company_name,metric_name,input_1,input_2,formula_or_logic,output_value,unit,calculation_required,calculation_replayed,linked_claim_id,notes
CALC-00059,00217.HK,中国诚通发展集团,weighted_total_score,synergy_score=5.0; value_creation_score=8.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.22,points,No,No,CLM-CALC-00059,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00060,00218.HK,申万宏源香港,weighted_total_score,synergy_score=5.0; value_creation_score=6.8; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.71,points,No,No,CLM-CALC-00060,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00061,00219.HK,顺豪物业,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00061,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00062,00222.HK,闽信集团,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00062,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00063,00225.HK,博富临置业,weighted_total_score,synergy_score=5.0; value_creation_score=8.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.22,points,No,No,CLM-CALC-00063,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00064,00227.HK,第一上海,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00064,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00065,00228.HK,中能控股,weighted_total_score,synergy_score=5.0; value_creation_score=7.8; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.01,points,No,No,CLM-CALC-00065,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00066,00232.HK,大陆航空科技控股,weighted_total_score,synergy_score=5.0; value_creation_score=6.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.47,points,No,No,CLM-CALC-00066,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00067,00235.HK,中策资本控股,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00067,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00068,00236.HK,香港生力啤,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00068,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00069,00240.HK,利基控股,weighted_total_score,synergy_score=5.0; value_creation_score=6.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.47,points,No,No,CLM-CALC-00069,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00070,00242.HK,信德集团,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00070,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00071,00243.HK,QPL INT'L,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00071,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00072,00245.HK,中薇金融,weighted_total_score,synergy_score=5.0; value_creation_score=6.8; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.71,points,No,No,CLM-CALC-00072,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00073,00253.HK,顺豪控股,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00073,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00074,00255.HK,龙记集团,weighted_total_score,synergy_score=5.0; value_creation_score=7.8; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.01,points,No,No,CLM-CALC-00074,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00075,00256.HK,冠城钟表珠宝,weighted_total_score,synergy_score=5.0; value_creation_score=8.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.22,points,No,No,CLM-CALC-00075,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00076,00261.HK,ＧＢＡ集团,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00076,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00077,00280.HK,景福集团,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00077,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00078,00295.HK,江山控股,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00078,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00079,00296.HK,英皇娱乐酒店,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00079,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00080,00302.HK,中手游,weighted_total_score,synergy_score=5.0; value_creation_score=8.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.22,points,No,No,CLM-CALC-00080,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00081,00305.HK,五菱汽车,weighted_total_score,synergy_score=5.0; value_creation_score=6.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.47,points,No,No,CLM-CALC-00081,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00082,00309.HK,新华通讯频媒,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00082,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00083,00311.HK,联泰控股,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00083,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00084,00318.HK,黄河实业,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00084,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00085,00320.HK,金宝通,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00085,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
